max_depth,min_samples_split,min_samples_leaf,criterion,max_features,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc,preparationTime
20,5,2,entropy,None,0.8666666666666666,0.04444444444444442,0.8977777777777778,0.08955307413159946,0.8444444444444443,0.08888888888888889,0.8628551771585828,0.0482159108773424,0.744190507292823,0.08466488750502425,0.55094850777726
20,10,2,entropy,None,0.8666666666666666,0.04444444444444442,0.8977777777777778,0.08955307413159946,0.8444444444444443,0.08888888888888889,0.8628551771585828,0.0482159108773424,0.744190507292823,0.08466488750502425,0.5509485755555539
20,5,5,entropy,None,0.888888888888889,0.09296222517045283,0.9384615384615385,0.12307692307692308,0.8666666666666668,0.1632993161855452,0.8829640947288006,0.10307657727394873,0.8058403455783832,0.15642087867118531,0.5509486433325542
20,10,5,entropy,None,0.888888888888889,0.09296222517045283,0.9384615384615385,0.12307692307692308,0.8666666666666668,0.1632993161855452,0.8829640947288006,0.10307657727394873,0.8058403455783832,0.15642087867118531,0.5509487133330873
20,5,2,entropy,sqrt,0.7444444444444445,0.05665577237325319,0.840079365079365,0.09648326230107479,0.6222222222222222,0.13333333333333333,0.7016716943187531,0.08389374220074754,0.5148369365600575,0.10786681036866178,0.5509487822212071
20,10,2,entropy,sqrt,0.7444444444444445,0.05665577237325319,0.790079365079365,0.05759302398897377,0.6666666666666666,0.09938079899999065,0.7197712418300654,0.0722843018320087,0.4973751588950792,0.1103060025424317,0.5509488544439793
20,5,5,entropy,sqrt,0.8111111111111111,0.090267093384844,0.8400000000000001,0.14829644882698262,0.8222222222222222,0.11331154474650633,0.8171254543007134,0.07858850686611941,0.6487380375680756,0.16878864879775382,0.5509489233333927
20,10,5,entropy,sqrt,0.8111111111111111,0.090267093384844,0.8400000000000001,0.14829644882698262,0.8222222222222222,0.11331154474650633,0.8171254543007134,0.07858850686611941,0.6487380375680756,0.16878864879775382,0.5509489933326323
20,5,2,entropy,log2,0.7,0.15947444549341472,0.665909090909091,0.34822454045990553,0.6,0.341384255460827,0.6077828054298642,0.3130173234862928,0.3982790502155783,0.37866447572008116,0.5509490633331653
20,10,2,entropy,log2,0.6888888888888889,0.1515353521887317,0.6623376623376623,0.34614714283548426,0.5777777777777777,0.33259176771323923,0.5930769230769231,0.3041371537382825,0.37807554802522886,0.3660695725316088,0.5509491322212853
20,5,5,entropy,log2,0.5111111111111112,0.0737027731190089,0.7184065934065933,0.23820123028220905,0.4,0.33407325285273126,0.3492676121832132,0.2874897683597283,0.016076058085352608,0.1646335255015628,0.550949205555177
20,10,5,entropy,log2,0.5111111111111112,0.0737027731190089,0.7184065934065933,0.23820123028220905,0.4,0.33407325285273126,0.3492676121832132,0.2874897683597283,0.016076058085352608,0.1646335255015628,0.5509492711099382
30,5,2,entropy,None,0.8666666666666666,0.04444444444444442,0.8977777777777778,0.08955307413159946,0.8444444444444443,0.08888888888888889,0.8628551771585828,0.0482159108773424,0.744190507292823,0.08466488750502425,0.5509493333326342
30,10,2,entropy,None,0.8666666666666666,0.04444444444444442,0.8977777777777778,0.08955307413159946,0.8444444444444443,0.08888888888888889,0.8628551771585828,0.0482159108773424,0.744190507292823,0.08466488750502425,0.550949401110928
30,5,5,entropy,None,0.888888888888889,0.09296222517045283,0.9384615384615385,0.12307692307692308,0.8666666666666668,0.1632993161855452,0.8829640947288006,0.10307657727394873,0.8058403455783832,0.15642087867118531,0.550949469999048
30,10,5,entropy,None,0.888888888888889,0.09296222517045283,0.9384615384615385,0.12307692307692308,0.8666666666666668,0.1632993161855452,0.8829640947288006,0.10307657727394873,0.8058403455783832,0.15642087867118531,0.5509495377773419
30,5,2,entropy,sqrt,0.7444444444444445,0.05665577237325319,0.840079365079365,0.09648326230107479,0.6222222222222222,0.13333333333333333,0.7016716943187531,0.08389374220074754,0.5148369365600575,0.10786681036866178,0.5509496188877772
30,10,2,entropy,sqrt,0.7444444444444445,0.05665577237325319,0.790079365079365,0.05759302398897377,0.6666666666666666,0.09938079899999065,0.7197712418300654,0.0722843018320087,0.4973751588950792,0.1103060025424317,0.5509496911105493
30,5,5,entropy,sqrt,0.8111111111111111,0.090267093384844,0.8400000000000001,0.14829644882698262,0.8222222222222222,0.11331154474650633,0.8171254543007134,0.07858850686611941,0.6487380375680756,0.16878864879775382,0.5509497622222018
30,10,5,entropy,sqrt,0.8111111111111111,0.090267093384844,0.8400000000000001,0.14829644882698262,0.8222222222222222,0.11331154474650633,0.8171254543007134,0.07858850686611941,0.6487380375680756,0.16878864879775382,0.5509498311103218
30,5,2,entropy,log2,0.7,0.15947444549341472,0.665909090909091,0.34822454045990553,0.6,0.341384255460827,0.6077828054298642,0.3130173234862928,0.3982790502155783,0.37866447572008116,0.5509499044442135
30,10,2,entropy,log2,0.6888888888888889,0.1515353521887317,0.6623376623376623,0.34614714283548426,0.5777777777777777,0.33259176771323923,0.5930769230769231,0.3041371537382825,0.37807554802522886,0.3660695725316088,0.5509499688878552
30,5,5,entropy,log2,0.5111111111111112,0.0737027731190089,0.7184065934065933,0.23820123028220905,0.4,0.33407325285273126,0.3492676121832132,0.2874897683597283,0.016076058085352608,0.1646335255015628,0.5509500377772686
30,10,5,entropy,log2,0.5111111111111112,0.0737027731190089,0.7184065934065933,0.23820123028220905,0.4,0.33407325285273126,0.3492676121832132,0.2874897683597283,0.016076058085352608,0.1646335255015628,0.550950834443534
