pca_n_components,C,kernel,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc,preparationTime
60,10.0,poly,0.5333333333333334,0.0753592220347252,0.7,0.4,0.11111111111111112,0.12171612389003691,0.17636363636363636,0.18305037016222864,0.0894427190999916,0.23564679451396292,0.5690987399999156
60,10.0,sigmoid,0.5333333333333334,0.027216552697590882,0.5511111111111112,0.04477653706579974,0.4666666666666667,0.1088662107903635,0.49306599832915615,0.05373107302321386,0.0718361160579056,0.05884347360608827,0.5690988011101985
60,100.0,linear,0.7222222222222222,0.07856742013183862,0.7637878787878789,0.13201170051379393,0.711111111111111,0.22879178091082222,0.6984490638360608,0.13153359101743217,0.47656963791781903,0.14920083643997523,0.5690988788885686
60,100.0,rbf,0.8,0.07535922203472521,0.8332323232323231,0.06151187564878879,0.7555555555555555,0.1632993161855452,0.7814752567693743,0.10912155461160551,0.6122651300686933,0.13691763016619266,0.5690989444446233
60,100.0,poly,0.5777777777777777,0.09686442096757052,0.86,0.19595917942265426,0.2,0.20367003088692623,0.27372627372627373,0.2696873462720429,0.18132533751849483,0.22793921735622585,0.5690990444440912
60,100.0,sigmoid,0.5666666666666667,0.054433105395181765,0.5866666666666667,0.0748331477354788,0.5333333333333334,0.08314794192830981,0.5501754385964912,0.04082256722034803,0.13900226370820212,0.1135807770100982,0.5690991077779068
65,0.01,linear,0.8111111111111111,0.07535922203472521,0.8156349206349207,0.06269117900807113,0.8,0.12957670877434,0.8043257653938769,0.09223016093000284,0.6264241373813005,0.14817920840558108,0.5690991822216246
65,0.01,rbf,0.5888888888888889,0.10304020550550783,0.7222222222222221,0.16480441082434807,0.31111111111111117,0.27577052546646347,0.3652525252525253,0.27074144211163176,0.18806580289021146,0.2047320307146492,0.5690992455554402
65,0.01,poly,0.5111111111111111,0.022222222222222233,1.0,0.0,0.02222222222222222,0.04444444444444444,0.04,0.08,0.048507125007266595,0.09701425001453319,0.5690993144435601
65,0.01,sigmoid,0.5555555555555556,0.07027283689263066,0.7333333333333333,0.38873012632302,0.15555555555555559,0.11331154474650632,0.24666666666666665,0.1654623152798781,0.16776408380725538,0.22714262980738656,0.5690993711106582
65,0.1,linear,0.7666666666666667,0.06478835438717004,0.7834126984126984,0.05401865060562609,0.7333333333333332,0.11331154474650632,0.754858961128311,0.0801434689789443,0.5372583333868602,0.1282906919644801,0.569099436666713
65,0.1,rbf,0.5888888888888889,0.10304020550550783,0.7222222222222221,0.16480441082434807,0.31111111111111117,0.27577052546646347,0.3652525252525253,0.27074144211163176,0.18806580289021146,0.2047320307146492,0.5690995011103547
65,0.1,poly,0.5444444444444445,0.06478835438717,1.0,0.0,0.08888888888888888,0.12957670877434,0.13999999999999999,0.19595917942265426,0.1379498441072582,0.18092690898021804,0.5690995666664094
65,0.1,sigmoid,0.5555555555555556,0.07027283689263066,0.7333333333333333,0.38873012632302,0.15555555555555559,0.11331154474650632,0.24666666666666665,0.1654623152798781,0.16776408380725538,0.22714262980738656,0.5690996277779858
65,1.0,linear,0.7666666666666667,0.06478835438717004,0.7834126984126984,0.05401865060562609,0.7333333333333332,0.11331154474650632,0.754858961128311,0.0801434689789443,0.5372583333868602,0.1282906919644801,0.5690996922216275
65,1.0,rbf,0.6444444444444445,0.090267093384844,0.8333333333333334,0.14907119849998599,0.3555555555555556,0.16329931618554522,0.4822510822510823,0.17103895556059556,0.34865479626606394,0.18356536518929625,0.569099755555443
65,1.0,poly,0.5222222222222223,0.04444444444444447,0.9,0.2,0.06666666666666667,0.08888888888888889,0.10909090909090909,0.14545454545454545,0.07071067811865475,0.14142135623730953,0.5690998199990847
65,1.0,sigmoid,0.5555555555555556,0.060858061945018485,0.67,0.3682390527904394,0.2,0.12957670877434,0.29074925074925073,0.1710245548273518,0.14896987341898132,0.20904551164967863,0.5690998799995416
65,10.0,linear,0.7666666666666667,0.06478835438717004,0.7834126984126984,0.05401865060562609,0.7333333333333332,0.11331154474650632,0.754858961128311,0.0801434689789443,0.5372583333868602,0.1282906919644801,0.5690999444444768
65,10.0,rbf,0.788888888888889,0.06478835438717001,0.8766666666666666,0.10413666234542206,0.6888888888888888,0.12957670877434,0.7607879994102904,0.08208872794182633,0.6014672435408869,0.1299130616511523,0.5691000111103576
65,10.0,poly,0.5333333333333334,0.0753592220347252,0.7,0.4,0.11111111111111112,0.12171612389003691,0.17636363636363636,0.18305037016222864,0.0894427190999916,0.23564679451396292,0.5691000766664123
65,10.0,sigmoid,0.5555555555555556,0.03513641844631534,0.5735353535353535,0.05637920207930647,0.5111111111111111,0.11331154474650633,0.5287552213868003,0.056316567138148324,0.11696173651109468,0.07466274024046521,0.5691001366668691
65,100.0,linear,0.7666666666666667,0.06478835438717004,0.7834126984126984,0.05401865060562609,0.7333333333333332,0.11331154474650632,0.754858961128311,0.0801434689789443,0.5372583333868602,0.1282906919644801,0.5691002044438694
65,100.0,rbf,0.8333333333333334,0.08606629658238704,0.8584126984126984,0.0960095737226745,0.8,0.12957670877434,0.8239766081871345,0.10094645473774816,0.6731963426803744,0.17155565712938145,0.5691002699999242
65,100.0,poly,0.5777777777777777,0.09686442096757052,0.86,0.19595917942265426,0.2,0.20367003088692623,0.27372627372627373,0.2696873462720429,0.18132533751849483,0.22793921735622585,0.5691003366658051
65,100.0,sigmoid,0.5555555555555556,0.04969039949999535,0.5676190476190476,0.06327422949284986,0.5333333333333334,0.08314794192830981,0.5435087719298245,0.04548429592448786,0.11465392692102654,0.10277641144786877,0.5691003977773814
