pca_n_components,C,kernel,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc,preparationTime
150,10.0,linear,0.8992135511191772,0.04049144217210942,0.7457142857142858,0.1848109900433855,0.5333333333333333,0.22662308949301263,0.6030364372469637,0.1880156015152789,0.5698240465689876,0.20161811721816436,0.7814368107639085
150,10.0,rbf,0.892377495462795,0.012901983194244085,0.8766666666666666,0.10413666234542206,0.37777777777777777,0.11331154474650634,0.5126540126540127,0.10213082754585628,0.5229647391743832,0.07247257307648021,0.7814368315971983
150,10.0,poly,0.8609800362976406,0.0166475242039472,0.85,0.2,0.15555555555555553,0.11331154474650632,0.24139860139860142,0.1593364891615432,0.2752103587381651,0.16922724120482538,0.7814368520832633
150,10.0,sigmoid,0.8367816091954022,0.017780698952546015,0.475,0.11666666666666667,0.2444444444444444,0.08314794192830981,0.3121266968325792,0.07875981814639439,0.2534395855658165,0.07782046917302271,0.7814368725693284
150,100.0,linear,0.8992135511191772,0.04049144217210942,0.7457142857142858,0.1848109900433855,0.5333333333333333,0.22662308949301263,0.6030364372469637,0.1880156015152789,0.5698240465689876,0.20161811721816436,0.78143689409727
150,100.0,rbf,0.9096793708408952,0.013231362714989899,0.8314285714285713,0.0930876260436852,0.5555555555555556,0.1405456737852613,0.6466386554621849,0.09472344054428138,0.624575715768094,0.06824933318066558,0.7814369142361102
150,100.0,poly,0.8713853599516032,0.021672795429003938,0.96,0.07999999999999999,0.2,0.1632993161855452,0.29428571428571426,0.2114285714285714,0.3419257372571033,0.20118842640920742,0.7814369347221751
150,100.0,sigmoid,0.8262552934059286,0.029679841882772583,0.45939393939393935,0.11672922368488234,0.3555555555555555,0.08314794192830981,0.3889724310776942,0.06204128908028932,0.3009056590019329,0.07833372232287804,0.7814369552082402
180,0.01,linear,0.9096793708408952,0.033934789155756664,0.746984126984127,0.11485270508330828,0.6222222222222222,0.16629588385661961,0.6736227824463119,0.14594172064652014,0.6289743368561627,0.1569563853088013,0.7814369770832046
180,0.01,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814369972222468
180,0.01,poly,0.8437991530550516,0.010188874096346168,0.8,0.4000000000000001,0.02222222222222222,0.04444444444444444,0.04,0.08,0.05036820549570782,0.13097759822352237,0.7814370107638146
180,0.01,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814370298609801
180,0.1,linear,0.9062310949788263,0.032432325029421234,0.7422222222222222,0.11060160961479142,0.6,0.16629588385661961,0.6569561157796451,0.14094037634612883,0.6125654746484939,0.15093583746166503,0.7814370427083001
180,0.1,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814370624999154
180,0.1,poly,0.8402903811252269,0.006467705873395817,0.8,0.4000000000000001,0.0,0.0,0.0,0.0,-0.011353134489128948,0.022706268978257897,0.7814370746527857
180,0.1,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814370906249274
180,1.0,linear,0.9062310949788263,0.032432325029421234,0.7422222222222222,0.11060160961479142,0.6,0.16629588385661961,0.6569561157796451,0.14094037634612883,0.6125654746484939,0.15093583746166503,0.7814371041666972
180,1.0,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814371239583124
180,1.0,poly,0.8506957047791893,0.008392616667078271,0.9333333333333332,0.13333333333333336,0.06666666666666667,0.08888888888888889,0.10666666666666666,0.13727506854649335,0.12770839334709919,0.15655555363350093,0.7814371368054304
180,1.0,sigmoid,0.8402298850574713,0.007904870962131633,0.7666666666666667,0.2905932629027116,0.04444444444444444,0.05443310539518174,0.0696969696969697,0.08549536957373263,0.05867707705839498,0.07488523938517255,0.7814371565972478
180,10.0,linear,0.9062310949788263,0.032432325029421234,0.7422222222222222,0.11060160961479142,0.6,0.16629588385661961,0.6569561157796451,0.14094037634612883,0.6125654746484939,0.15093583746166503,0.7814371770833127
180,10.0,rbf,0.8958862673926195,0.018851491062129303,0.8814285714285713,0.10257898897723566,0.4,0.1507184440694504,0.5293206793206793,0.1291339311725144,0.5393979199571222,0.10012987127811544,0.781437196874928
180,10.0,poly,0.8609800362976406,0.0166475242039472,0.85,0.2,0.15555555555555553,0.11331154474650632,0.24139860139860142,0.1593364891615432,0.2752103587381651,0.16922724120482538,0.7814372170137681
180,10.0,sigmoid,0.8367816091954022,0.017780698952546015,0.475,0.11666666666666667,0.2444444444444444,0.08314794192830981,0.3121266968325792,0.07875981814639439,0.2534395855658165,0.07782046917302271,0.7814372361111358
180,100.0,linear,0.9062310949788263,0.032432325029421234,0.7422222222222222,0.11060160961479142,0.6,0.16629588385661961,0.6569561157796451,0.14094037634612883,0.6125654746484939,0.15093583746166503,0.7814372562499758
180,100.0,rbf,0.9200846944948579,0.021003900181611832,0.8619841269841271,0.07768394080248621,0.6,0.18053418676968802,0.684547152194211,0.12581379733982853,0.6681943208174079,0.10323516515092813,0.7814372749999166
180,100.0,poly,0.8713853599516032,0.021672795429003938,0.96,0.07999999999999999,0.2,0.1632993161855452,0.29428571428571426,0.2114285714285714,0.3419257372571033,0.20118842640920742,0.7814372947915318
180,100.0,sigmoid,0.8262552934059286,0.029679841882772583,0.45939393939393935,0.11672922368488234,0.3555555555555555,0.08314794192830981,0.3889724310776942,0.06204128908028932,0.3009056590019329,0.07833372232287804,0.7814373128472248
200,0.01,linear,0.9166969147005444,0.020212930369983065,0.8400793650793652,0.09648326230107479,0.6,0.16629588385661961,0.6785947712418301,0.11467701627366036,0.6568502333348756,0.09557005691783435,0.7814373347221893
200,0.01,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814373541665797
200,0.01,poly,0.8437991530550516,0.010188874096346168,0.8,0.4000000000000001,0.02222222222222222,0.04444444444444444,0.04,0.08,0.05036820549570782,0.13097759822352237,0.7814373673611246
200,0.01,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814373857638404
200,0.1,linear,0.9166969147005444,0.020212930369983065,0.8400793650793652,0.09648326230107479,0.6,0.16629588385661961,0.6785947712418301,0.11467701627366036,0.6568502333348756,0.09557005691783435,0.7814374128471778
200,0.1,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814374322915683
200,0.1,poly,0.8402903811252269,0.006467705873395817,0.8,0.4000000000000001,0.0,0.0,0.0,0.0,-0.011353134489128948,0.022706268978257897,0.7814374447916634
200,0.1,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814374614582549
200,1.0,linear,0.9166969147005444,0.020212930369983065,0.8400793650793652,0.09648326230107479,0.6,0.16629588385661961,0.6785947712418301,0.11467701627366036,0.6568502333348756,0.09557005691783435,0.7814374739583501
200,1.0,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814374923610659
200,1.0,poly,0.8506957047791893,0.008392616667078271,0.9333333333333332,0.13333333333333336,0.06666666666666667,0.08888888888888889,0.10666666666666666,0.13727506854649335,0.12770839334709919,0.15655555363350093,0.7814375045139362
200,1.0,sigmoid,0.8402298850574713,0.007904870962131633,0.7666666666666667,0.2905932629027116,0.04444444444444444,0.05443310539518174,0.0696969696969697,0.08549536957373263,0.05867707705839498,0.07488523938517255,0.7814375256944509
200,10.0,linear,0.9166969147005444,0.020212930369983065,0.8400793650793652,0.09648326230107479,0.6,0.16629588385661961,0.6785947712418301,0.11467701627366036,0.6568502333348756,0.09557005691783435,0.7814375465277408
200,10.0,rbf,0.892377495462795,0.012901983194244085,0.8766666666666666,0.10413666234542206,0.37777777777777777,0.11331154474650634,0.5126540126540127,0.10213082754585628,0.5229647391743832,0.07247257307648021,0.7814375659721312
200,10.0,poly,0.8609800362976406,0.0166475242039472,0.85,0.2,0.15555555555555553,0.11331154474650632,0.24139860139860142,0.1593364891615432,0.2752103587381651,0.16922724120482538,0.7814375857637464
200,10.0,sigmoid,0.8367816091954022,0.017780698952546015,0.475,0.11666666666666667,0.2444444444444444,0.08314794192830981,0.3121266968325792,0.07875981814639439,0.2534395855658165,0.07782046917302271,0.7814376034722146
200,100.0,linear,0.9166969147005444,0.020212930369983065,0.8400793650793652,0.09648326230107479,0.6,0.16629588385661961,0.6785947712418301,0.11467701627366036,0.6568502333348756,0.09557005691783435,0.7814376215277056
200,100.0,rbf,0.9132486388384754,0.01890093119702369,0.835,0.09433981132056604,0.5777777777777777,0.16329931618554522,0.661344537815126,0.11347960890349443,0.6400516160999377,0.09197359272401502,0.7814376399304214
200,100.0,poly,0.8713853599516032,0.021672795429003938,0.96,0.07999999999999999,0.2,0.1632993161855452,0.29428571428571426,0.2114285714285714,0.3419257372571033,0.20118842640920742,0.7814376583333392
200,100.0,sigmoid,0.8262552934059286,0.029679841882772583,0.45939393939393935,0.11672922368488234,0.3555555555555555,0.08314794192830981,0.3889724310776942,0.06204128908028932,0.3009056590019329,0.07833372232287804,0.7814376770832799
220,0.01,linear,0.9201451905626135,0.023558538994096483,0.8445238095238097,0.09399063976169006,0.6222222222222222,0.19372884193514103,0.6914602683178535,0.12792567952776687,0.6720359085671346,0.11175482353648197,0.7814376986110195
220,0.01,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814377190970845
220,0.01,poly,0.8437991530550516,0.010188874096346168,0.8,0.4000000000000001,0.02222222222222222,0.04444444444444444,0.04,0.08,0.05036820549570782,0.13097759822352237,0.7814377319444046
220,0.01,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814377496526705
220,0.1,linear,0.9201451905626135,0.023558538994096483,0.8445238095238097,0.09399063976169006,0.6222222222222222,0.19372884193514103,0.6914602683178535,0.12792567952776687,0.6720359085671346,0.11175482353648197,0.7814377621527657
220,0.1,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814377809027064
220,0.1,poly,0.8402903811252269,0.006467705873395817,0.8,0.4000000000000001,0.0,0.0,0.0,0.0,-0.011353134489128948,0.022706268978257897,0.7814377934028016
220,0.1,sigmoid,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814378093749433
220,1.0,linear,0.9201451905626135,0.023558538994096483,0.8445238095238097,0.09399063976169006,0.6222222222222222,0.19372884193514103,0.6914602683178535,0.12792567952776687,0.6720359085671346,0.11175482353648197,0.781437823263938
220,1.0,rbf,0.8437386569872958,0.0013336604770144687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814378420138787
220,1.0,poly,0.8506957047791893,0.008392616667078271,0.9333333333333332,0.13333333333333336,0.06666666666666667,0.08888888888888889,0.10666666666666666,0.13727506854649335,0.12770839334709919,0.15655555363350093,0.7814378548609966
220,1.0,sigmoid,0.8402298850574713,0.007904870962131633,0.7666666666666667,0.2905932629027116,0.04444444444444444,0.05443310539518174,0.0696969696969697,0.08549536957373263,0.05867707705839498,0.07488523938517255,0.7814378750000388
220,10.0,linear,0.9201451905626135,0.023558538994096483,0.8445238095238097,0.09399063976169006,0.6222222222222222,0.19372884193514103,0.6914602683178535,0.12792567952776687,0.6720359085671346,0.11175482353648197,0.7814378958333287
220,10.0,rbf,0.892377495462795,0.012901983194244085,0.8766666666666666,0.10413666234542206,0.37777777777777777,0.11331154474650634,0.5126540126540127,0.10213082754585628,0.5229647391743832,0.07247257307648021,0.7814379159721688
220,10.0,poly,0.8609800362976406,0.0166475242039472,0.85,0.2,0.15555555555555553,0.11331154474650632,0.24139860139860142,0.1593364891615432,0.2752103587381651,0.16922724120482538,0.7814379354165593
220,10.0,sigmoid,0.8367816091954022,0.017780698952546015,0.475,0.11666666666666667,0.2444444444444444,0.08314794192830981,0.3121266968325792,0.07875981814639439,0.2534395855658165,0.07782046917302271,0.781437954166702
220,100.0,linear,0.9201451905626135,0.023558538994096483,0.8445238095238097,0.09399063976169006,0.6222222222222222,0.19372884193514103,0.6914602683178535,0.12792567952776687,0.6720359085671346,0.11175482353648197,0.7814379743055421
220,100.0,rbf,0.9167574107683001,0.016630808051339402,0.835,0.09433981132056604,0.6,0.13333333333333333,0.6844214608920491,0.08695474786117321,0.6580736590244772,0.07942391153594623,0.7814379944443822
220,100.0,poly,0.8713853599516032,0.021672795429003938,0.96,0.07999999999999999,0.2,0.1632993161855452,0.29428571428571426,0.2114285714285714,0.3419257372571033,0.20118842640920742,0.781438012847098
220,100.0,sigmoid,0.8262552934059286,0.029679841882772583,0.45939393939393935,0.11672922368488234,0.3555555555555555,0.08314794192830981,0.3889724310776942,0.06204128908028932,0.3009056590019329,0.07833372232287804,0.7814380319444657
